[0.000000] (-) TimerEvent: {}
[78.059011] (-) TimerEvent: {}
[78.147372] (qt_ros_test) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[78.148478] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/lib/qt_ros_test/qt_ros_test\n'}
[78.159099] (-) TimerEvent: {}
[78.221741] (qt_ros_test) StdoutLine: {'line': b'-- Set runtime path of "/home/wheeltec/wheeltec_ros2/install/qt_ros_test/lib/qt_ros_test/qt_ros_test" to ""\n'}
[78.222278] (qt_ros_test) StdoutLine: {'line': b'-- Up-to-date: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/launch\n'}
[78.222435] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/launch/keyboard_camera.launch.py\n'}
[78.222623] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/launch/qt_ros_test.launch.py\n'}
[78.222827] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/ament_index/resource_index/package_run_dependencies/qt_ros_test\n'}
[78.223007] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/ament_index/resource_index/parent_prefix_path/qt_ros_test\n'}
[78.223732] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/environment/ament_prefix_path.sh\n'}
[78.224049] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/environment/ament_prefix_path.dsv\n'}
[78.224393] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/environment/path.sh\n'}
[78.224679] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/environment/path.dsv\n'}
[78.224958] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/local_setup.bash\n'}
[78.225243] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/local_setup.sh\n'}
[78.225523] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/local_setup.zsh\n'}
[78.225854] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/local_setup.dsv\n'}
[78.226128] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/package.dsv\n'}
[78.226386] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/ament_index/resource_index/packages/qt_ros_test\n'}
[78.226768] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/cmake/qt_ros_testConfig.cmake\n'}
[78.227062] (qt_ros_test) StdoutLine: {'line': b'-- Installing: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/cmake/qt_ros_testConfig-version.cmake\n'}
[78.227284] (qt_ros_test) StdoutLine: {'line': b'-- Up-to-date: /home/wheeltec/wheeltec_ros2/install/qt_ros_test/share/qt_ros_test/package.xml\n'}
[78.231300] (qt_ros_test) CommandEnded: {'returncode': 0}
[78.259663] (-) TimerEvent: {}
[78.288430] (qt_ros_test) JobEnded: {'identifier': 'qt_ros_test', 'rc': 0}
[78.291582] (-) EventReactorShutdown: {}
